,title,gross,budget,genres,actor_1_name,language,country,title_year,content_rating,imdb_score,movie_facebook_likes,movie_imdb_link,imdb_id
2571,My Stepmother Is an Alien,13854000.0,20000000.0,Comedy|Romance|Sci-Fi,Jon Lovitz,English,USA,1988.0,PG-13,5.2,818,http://www.imdb.com/title/tt0095687/?ref_=fn_tt_tt_1,tt0095687
2572,Philadelphia,77324422.0,26000000.0,Drama,Denzel Washington,English,USA,1993.0,PG-13,7.7,0,http://www.imdb.com/title/tt0107818/?ref_=fn_tt_tt_1,tt0107818
2573,The Thirteenth Floor,15500000.0,16000000.0,Mystery|Sci-Fi|Thriller,Gretchen Mol,English,Germany,1999.0,R,7.0,0,http://www.imdb.com/title/tt0139809/?ref_=fn_tt_tt_1,tt0139809
2574,The Cookout,11540112.0,,Comedy,Farrah Fawcett,English,USA,2004.0,PG-13,3.6,177,http://www.imdb.com/title/tt0380277/?ref_=fn_tt_tt_1,tt0380277
2575,Meteor,,16000000.0,Action|Drama|Sci-Fi|Thriller,Martin Landau,English,USA,1979.0,PG,4.9,392,http://www.imdb.com/title/tt0079550/?ref_=fn_tt_tt_1,tt0079550
2576,Duets,4734235.0,15000000.0,Comedy|Drama|Music,Lochlyn Munro,English,USA,2000.0,R,6.0,573,http://www.imdb.com/title/tt0134630/?ref_=fn_tt_tt_1,tt0134630
2577,Hollywood Ending,4839383.0,16000000.0,Comedy|Romance,Woody Allen,English,USA,2002.0,PG-13,6.6,762,http://www.imdb.com/title/tt0278823/?ref_=fn_tt_tt_1,tt0278823
2578,Detroit Rock City,4193025.0,15000000.0,Comedy|Music,Natasha Lyonne,English,USA,1999.0,R,6.8,0,http://www.imdb.com/title/tt0165710/?ref_=fn_tt_tt_1,tt0165710
2579,Highlander,5900000.0,16000000.0,Action|Adventure|Fantasy,Christopher Lambert,English,UK,1986.0,R,7.2,0,http://www.imdb.com/title/tt0091203/?ref_=fn_tt_tt_1,tt0091203
2580,Things We Lost in the Fire,2849142.0,16000000.0,Drama,Alison Lohman,English,USA,2007.0,R,7.2,0,http://www.imdb.com/title/tt0469623/?ref_=fn_tt_tt_1,tt0469623
2581,Steel,1686429.0,16000000.0,Action|Crime|Sci-Fi,Charles Napier,English,USA,1997.0,PG-13,2.8,0,http://www.imdb.com/title/tt0120207/?ref_=fn_tt_tt_1,tt0120207
2582,The Immigrant,1984743.0,16000000.0,Drama|Romance,Jeremy Renner,English,USA,2013.0,R,6.6,0,http://www.imdb.com/title/tt1951181/?ref_=fn_tt_tt_1,tt1951181
2583,The White Countess,1666262.0,16000000.0,Drama|History|Romance|War,Vanessa Redgrave,English,UK,2005.0,PG-13,6.7,356,http://www.imdb.com/title/tt0384686/?ref_=fn_tt_tt_1,tt0384686
2584,Trance,2319187.0,20000000.0,Crime|Drama|Mystery|Thriller,Rosario Dawson,English,UK,2013.0,R,7.0,23000,http://www.imdb.com/title/tt1924429/?ref_=fn_tt_tt_1,tt1924429
2585,Soul Plane,13922211.0,16000000.0,Comedy,Mo'Nique,English,USA,2004.0,R,4.4,0,http://www.imdb.com/title/tt0367085/?ref_=fn_tt_tt_1,tt0367085
2587,Good,23091.0,15000000.0,Drama|Romance|War,Viggo Mortensen,English,UK,2008.0,R,6.2,921,http://www.imdb.com/title/tt0436364/?ref_=fn_tt_tt_1,tt0436364
2588,Enter the Void,336467.0,13000000.0,Drama|Fantasy,Paz de la Huerta,English,France,2009.0,Not Rated,7.3,23000,http://www.imdb.com/title/tt1191111/?ref_=fn_tt_tt_1,tt1191111
2589,Vamps,2964.0,16000000.0,Comedy|Horror|Romance,Taylor Negron,English,USA,2012.0,PG-13,5.1,0,http://www.imdb.com/title/tt1545106/?ref_=fn_tt_tt_1,tt1545106
2590,Hachi: A Dog's Tale,,16000000.0,Drama|Family,Cary-Hiroyuki Tagawa,English,USA,2009.0,G,8.1,115000,http://www.imdb.com/title/tt1028532/?ref_=fn_tt_tt_1,tt1028532
2591,Zulu,,16000000.0,Crime|Drama|Thriller,Orlando Bloom,English,France,2013.0,R,6.7,0,http://www.imdb.com/title/tt2249221/?ref_=fn_tt_tt_1,tt2249221
2592,The Homesman,2428883.0,16000000.0,Drama|Western,Barry Corbin,English,USA,2014.0,R,6.6,0,http://www.imdb.com/title/tt2398231/?ref_=fn_tt_tt_1,tt2398231
2593,Juwanna Mann,13571817.0,15600000.0,Comedy|Drama|Romance|Sport,Vivica A. Fox,English,USA,2002.0,PG-13,4.5,939,http://www.imdb.com/title/tt0247444/?ref_=fn_tt_tt_1,tt0247444
2595,Ararat,1554566.0,,Drama|War,David Alpay,English,Canada,2002.0,R,6.6,824,http://www.imdb.com/title/tt0273435/?ref_=fn_tt_tt_1,tt0273435
2596,Madison,508867.0,,Drama|Sport,Bruce Dern,English,USA,2001.0,PG,6.5,282,http://www.imdb.com/title/tt0206113/?ref_=fn_tt_tt_1,tt0206113
2597,Slow Burn,1181197.0,15500000.0,Drama|Mystery|Thriller,Mekhi Phifer,English,USA,2005.0,R,5.9,191,http://www.imdb.com/title/tt0376196/?ref_=fn_tt_tt_1,tt0376196
2599,Slither,7774730.0,15500000.0,Comedy|Horror|Sci-Fi,Dustin Milligan,English,Canada,2006.0,R,6.5,0,http://www.imdb.com/title/tt0439815/?ref_=fn_tt_tt_1,tt0439815
2600,Beverly Hills Cop,234760500.0,14000000.0,Action|Comedy|Crime,Judge Reinhold,English,USA,1984.0,R,7.3,0,http://www.imdb.com/title/tt0086960/?ref_=fn_tt_tt_1,tt0086960
2601,Home Alone,285761243.0,18000000.0,Comedy|Family,Macaulay Culkin,English,USA,1990.0,PG,7.5,20000,http://www.imdb.com/title/tt0099785/?ref_=fn_tt_tt_1,tt0099785
2602,3 Men and a Baby,167780960.0,11000000.0,Comedy|Drama|Family,Tom Selleck,English,USA,1987.0,PG,5.9,3000,http://www.imdb.com/title/tt0094137/?ref_=fn_tt_tt_1,tt0094137
2603,Tootsie,177200000.0,22000000.0,Comedy|Drama|Romance,Bill Murray,English,USA,1982.0,PG,7.4,0,http://www.imdb.com/title/tt0084805/?ref_=fn_tt_tt_1,tt0084805
2604,Top Gun,176781728.0,15000000.0,Action|Drama|Romance,Tom Cruise,English,USA,1986.0,PG,6.9,19000,http://www.imdb.com/title/tt0092099/?ref_=fn_tt_tt_1,tt0092099
2606,American Beauty,130058047.0,15000000.0,Drama,Kevin Spacey,English,USA,1999.0,R,8.4,22000,http://www.imdb.com/title/tt0169547/?ref_=fn_tt_tt_1,tt0169547
2607,The King's Speech,138795342.0,15000000.0,Biography|Drama|History|Romance,Colin Firth,English,UK,2010.0,R,8.0,64000,http://www.imdb.com/title/tt1504320/?ref_=fn_tt_tt_1,tt1504320
2608,Twins,111936400.0,15000000.0,Comedy|Crime,Kelly Preston,English,USA,1988.0,PG,6.0,0,http://www.imdb.com/title/tt0096320/?ref_=fn_tt_tt_1,tt0096320
2610,The Yellow Handkerchief,317040.0,15500000.0,Drama|Romance,Kristen Stewart,English,USA,2008.0,PG-13,6.8,1000,http://www.imdb.com/title/tt0954990/?ref_=fn_tt_tt_1,tt0954990
2611,The Color Purple,94175854.0,15000000.0,Drama,Oprah Winfrey,English,USA,1985.0,PG-13,7.8,6000,http://www.imdb.com/title/tt0088939/?ref_=fn_tt_tt_1,tt0088939
2613,Ben-Hur,,100000000.0,Adventure|Drama|History,Morgan Freeman,English,USA,2016.0,PG-13,6.1,0,http://www.imdb.com/title/tt2638144/?ref_=fn_tt_tt_1,tt2638144
2614,The Imitation Game,91121452.0,14000000.0,Biography|Drama|Thriller|War,Benedict Cumberbatch,English,UK,2014.0,PG-13,8.1,165000,http://www.imdb.com/title/tt2084970/?ref_=fn_tt_tt_1,tt2084970
2615,Private Benjamin,69800000.0,10000000.0,Comedy|War,Eileen Brennan,English,USA,1980.0,R,6.1,855,http://www.imdb.com/title/tt0081375/?ref_=fn_tt_tt_1,tt0081375
2616,Coal Miner's Daughter,79900000.0,,Biography|Drama|Music|Musical,Sissy Spacek,English,USA,1980.0,PG,7.5,0,http://www.imdb.com/title/tt0080549/?ref_=fn_tt_tt_1,tt0080549
2617,Diary of a Wimpy Kid,64001297.0,15000000.0,Comedy|Family,Chloë Grace Moretz,English,USA,2010.0,PG,6.2,0,http://www.imdb.com/title/tt1196141/?ref_=fn_tt_tt_1,tt1196141
2618,Mama,71588220.0,20000000.0,Fantasy|Horror,Javier Botet,English,Canada,2013.0,PG-13,6.2,57000,http://www.imdb.com/title/tt2023587/?ref_=fn_tt_tt_1,tt2023587
2619,Halloween,47000000.0,300000.0,Horror|Thriller,Jamie Lee Curtis,English,USA,1978.0,R,7.9,12000,http://www.imdb.com/title/tt0077651/?ref_=fn_tt_tt_1,tt0077651
2620,National Lampoon's Vacation,61400000.0,15000000.0,Adventure|Comedy,Beverly D'Angelo,English,USA,1983.0,R,7.4,0,http://www.imdb.com/title/tt0085995/?ref_=fn_tt_tt_1,tt0085995
2621,Bad Grandpa,101978840.0,15000000.0,Comedy,Jackson Nicoll,English,USA,2013.0,R,6.6,26000,http://www.imdb.com/title/tt3063516/?ref_=fn_tt_tt_1,tt3063516
2622,The Queen,56437947.0,9800000.0,Biography|Drama,Roger Allam,English,UK,2006.0,PG-13,7.3,0,http://www.imdb.com/title/tt0436697/?ref_=fn_tt_tt_1,tt0436697
2623,Beetlejuice,73326666.0,15000000.0,Comedy|Fantasy,Catherine O'Hara,English,USA,1988.0,PG,7.5,15000,http://www.imdb.com/title/tt0094721/?ref_=fn_tt_tt_1,tt0094721
2624,Why Did I Get Married?,55184721.0,15000000.0,Comedy|Drama,Michael Jai White,English,USA,2007.0,PG-13,5.6,1000,http://www.imdb.com/title/tt0906108/?ref_=fn_tt_tt_1,tt0906108
2625,Little Women,50003300.0,15000000.0,Drama|Family|Romance,Christian Bale,English,USA,1994.0,PG,7.3,0,http://www.imdb.com/title/tt0110367/?ref_=fn_tt_tt_1,tt0110367
2626,The Woman in Black,54322273.0,17000000.0,Drama|Fantasy|Horror|Thriller,Daniel Radcliffe,English,UK,2012.0,PG-13,6.4,29000,http://www.imdb.com/title/tt1596365/?ref_=fn_tt_tt_1,tt1596365
2627,When a Stranger Calls,47860214.0,15000000.0,Horror|Thriller,Madeline Carroll,English,USA,2006.0,PG-13,5.0,0,http://www.imdb.com/title/tt0455857/?ref_=fn_tt_tt_1,tt0455857
2628,Big Fat Liar,47811275.0,15000000.0,Adventure|Comedy|Family,Frankie Muniz,English,USA,2002.0,PG,5.4,896,http://www.imdb.com/title/tt0265298/?ref_=fn_tt_tt_1,tt0265298
2629,The Deer Hunter,,15000000.0,Drama|War,Robert De Niro,English,UK,1978.0,R,8.2,11000,http://www.imdb.com/title/tt0077416/?ref_=fn_tt_tt_1,tt0077416
2630,Wag the Dog,43022524.0,15000000.0,Comedy|Drama,Robert De Niro,English,USA,1997.0,R,7.1,12000,http://www.imdb.com/title/tt0120885/?ref_=fn_tt_tt_1,tt0120885
2631,The Lizzie McGuire Movie,42672630.0,17000000.0,Adventure|Comedy|Family|Music|Romance,Clayton Snyder,English,USA,2003.0,PG,5.3,0,http://www.imdb.com/title/tt0306841/?ref_=fn_tt_tt_1,tt0306841
2632,Snitch,42919096.0,15000000.0,Action|Drama|Thriller,Dwayne Johnson,English,USA,2013.0,PG-13,6.5,12000,http://www.imdb.com/title/tt0882977/?ref_=fn_tt_tt_1,tt0882977
2633,Krampus,42592530.0,15000000.0,Comedy|Fantasy|Horror,Adam Scott,English,USA,2015.0,PG-13,6.2,27000,http://www.imdb.com/title/tt3850590/?ref_=fn_tt_tt_1,tt3850590
2634,The Faculty,40064955.0,15000000.0,Horror|Mystery|Sci-Fi,Jordana Brewster,English,USA,1998.0,R,6.4,0,http://www.imdb.com/title/tt0133751/?ref_=fn_tt_tt_1,tt0133751
2635,What's Love Got to Do with It,39100956.0,,Biography|Drama|Music,Rae'Ven Kelly,English,USA,1993.0,R,7.2,0,http://www.imdb.com/title/tt0108551/?ref_=fn_tt_tt_1,tt0108551
2636,Cop Land,44886089.0,10000000.0,Crime|Drama|Thriller,Robert De Niro,English,USA,1997.0,R,6.9,2000,http://www.imdb.com/title/tt0118887/?ref_=fn_tt_tt_1,tt0118887
2637,Not Another Teen Movie,37882551.0,16000000.0,Comedy,Chris Evans,English,USA,2001.0,R,5.7,0,http://www.imdb.com/title/tt0277371/?ref_=fn_tt_tt_1,tt0277371
2638,End of Watch,40983001.0,7000000.0,Crime|Drama|Thriller,Jake Gyllenhaal,English,USA,2012.0,R,7.7,38000,http://www.imdb.com/title/tt1855199/?ref_=fn_tt_tt_1,tt1855199
2639,Aloha,20991497.0,37000000.0,Comedy|Drama|Romance,Emma Stone,English,USA,2015.0,PG-13,5.4,11000,http://www.imdb.com/title/tt1243974/?ref_=fn_tt_tt_1,tt1243974
2640,The Skulls,35007180.0,15000000.0,Action|Crime|Drama|Thriller,Paul Walker,English,USA,2000.0,PG-13,5.6,0,http://www.imdb.com/title/tt0192614/?ref_=fn_tt_tt_1,tt0192614
2641,The Theory of Everything,35887263.0,15000000.0,Biography|Drama|Romance,Eddie Redmayne,English,UK,2014.0,PG-13,7.7,90000,http://www.imdb.com/title/tt2980516/?ref_=fn_tt_tt_1,tt2980516
2642,Malibu's Most Wanted,34308901.0,16000000.0,Comedy|Crime,Greg Grunberg,English,USA,2003.0,PG-13,5.1,0,http://www.imdb.com/title/tt0328099/?ref_=fn_tt_tt_1,tt0328099
2643,Where the Heart Is,33771174.0,15000000.0,Comedy|Drama|Romance,Natalie Portman,English,USA,2000.0,PG-13,6.8,0,http://www.imdb.com/title/tt0198021/?ref_=fn_tt_tt_1,tt0198021
2644,Lawrence of Arabia,6000000.0,15000000.0,Adventure|Biography|Drama|History|War,Claude Rains,English,UK,1962.0,PG,8.4,11000,http://www.imdb.com/title/tt0056172/?ref_=fn_tt_tt_1,tt0056172
2645,Halloween II,33386128.0,15000000.0,Horror,Scout Taylor-Compton,English,USA,2009.0,R,4.9,3000,http://www.imdb.com/title/tt1311067/?ref_=fn_tt_tt_1,tt1311067
2646,Wild,37877959.0,15000000.0,Adventure|Biography|Drama,Michiel Huisman,English,USA,2014.0,R,7.1,38000,http://www.imdb.com/title/tt2305051/?ref_=fn_tt_tt_1,tt2305051
2647,The Last House on the Left,32721635.0,15000000.0,Crime|Horror|Thriller,Tony Goldwyn,English,USA,2009.0,R,6.6,0,http://www.imdb.com/title/tt0844708/?ref_=fn_tt_tt_1,tt0844708
2648,The Wedding Date,31585300.0,15000000.0,Comedy|Romance,Jack Davenport,English,USA,2005.0,PG-13,6.1,0,http://www.imdb.com/title/tt0372532/?ref_=fn_tt_tt_1,tt0372532
2649,Halloween: Resurrection,30259652.0,15000000.0,Comedy|Horror|Thriller,Jamie Lee Curtis,English,USA,2002.0,R,4.1,0,http://www.imdb.com/title/tt0220506/?ref_=fn_tt_tt_1,tt0220506
2650,Clash of the Titans,163192114.0,125000000.0,Action|Adventure|Fantasy,Liam Neeson,English,USA,2010.0,PG-13,5.8,15000,http://www.imdb.com/title/tt0800320/?ref_=fn_tt_tt_1,tt0800320
2651,The Princess Bride,30857814.0,16000000.0,Adventure|Family|Fantasy|Romance,Robin Wright,English,USA,1987.0,PG,8.1,33000,http://www.imdb.com/title/tt0093779/?ref_=fn_tt_tt_1,tt0093779
2652,The Great Debaters,30226144.0,15000000.0,Biography|Drama,Denzel Washington,English,USA,2007.0,PG-13,7.6,0,http://www.imdb.com/title/tt0427309/?ref_=fn_tt_tt_1,tt0427309
2653,Drive,35054909.0,15000000.0,Crime|Drama,Ryan Gosling,English,USA,2011.0,R,7.8,81000,http://www.imdb.com/title/tt0780504/?ref_=fn_tt_tt_1,tt0780504
2654,Confessions of a Teenage Drama Queen,29302097.0,15000000.0,Comedy|Family|Music|Romance,Adam Garcia,English,Germany,2004.0,PG,4.6,810,http://www.imdb.com/title/tt0361467/?ref_=fn_tt_tt_1,tt0361467
2655,The Object of My Affection,29106737.0,15000000.0,Comedy|Drama|Romance,Liam Aiken,English,USA,1998.0,R,6.0,849,http://www.imdb.com/title/tt0120772/?ref_=fn_tt_tt_1,tt0120772
2656,28 Weeks Later,28637507.0,15000000.0,Drama|Horror|Sci-Fi,Jeremy Renner,English,UK,2007.0,R,7.0,0,http://www.imdb.com/title/tt0463854/?ref_=fn_tt_tt_1,tt0463854
2657,When the Game Stands Tall,30127963.0,15000000.0,Drama|Family|Sport,Jessie T. Usher,English,USA,2014.0,PG,6.7,0,http://www.imdb.com/title/tt2247476/?ref_=fn_tt_tt_1,tt2247476
2658,Because of Winn-Dixie,32645546.0,14000000.0,Comedy|Drama|Family,Cicely Tyson,English,USA,2005.0,PG,6.4,1000,http://www.imdb.com/title/tt0317132/?ref_=fn_tt_tt_1,tt0317132
2659,Love & Basketball,27441122.0,15000000.0,Drama|Romance|Sport,Alfre Woodard,English,USA,2000.0,PG-13,7.2,0,http://www.imdb.com/title/tt0199725/?ref_=fn_tt_tt_1,tt0199725
2660,Grosse Pointe Blank,28014536.0,15000000.0,Action|Comedy|Crime|Romance|Thriller,Minnie Driver,English,USA,1997.0,R,7.4,0,http://www.imdb.com/title/tt0119229/?ref_=fn_tt_tt_1,tt0119229
2661,All About Steve,33860010.0,15000000.0,Comedy|Romance,Bradley Cooper,English,USA,2009.0,PG-13,4.8,0,http://www.imdb.com/title/tt0881891/?ref_=fn_tt_tt_1,tt0881891
2662,Book of Shadows: Blair Witch 2,26421314.0,15000000.0,Adventure|Fantasy|Horror|Mystery|Thriller,Kim Director,English,USA,2000.0,R,4.0,949,http://www.imdb.com/title/tt0229260/?ref_=fn_tt_tt_1,tt0229260
2663,The Craft,24881000.0,15000000.0,Drama|Fantasy|Horror|Thriller,Christine Taylor,English,USA,1996.0,R,6.2,6000,http://www.imdb.com/title/tt0115963/?ref_=fn_tt_tt_1,tt0115963
2664,Match Point,23089926.0,15000000.0,Drama|Romance|Thriller,Scarlett Johansson,English,UK,2005.0,R,7.7,0,http://www.imdb.com/title/tt0416320/?ref_=fn_tt_tt_1,tt0416320
2665,Ramona and Beezus,26161406.0,15000000.0,Adventure|Comedy|Family|Fantasy,Sierra McCormick,English,USA,2010.0,G,6.7,0,http://www.imdb.com/title/tt0493949/?ref_=fn_tt_tt_1,tt0493949
2666,The Remains of the Day,22954968.0,11500000.0,Drama|Romance,Anthony Hopkins,English,UK,1993.0,PG,7.9,0,http://www.imdb.com/title/tt0107943/?ref_=fn_tt_tt_1,tt0107943
2667,Boogie Nights,26384919.0,15000000.0,Drama,Don Cheadle,English,USA,1997.0,R,7.9,0,http://www.imdb.com/title/tt0118749/?ref_=fn_tt_tt_1,tt0118749
2668,Nowhere to Run,22189039.0,15000000.0,Action|Crime|Drama|Romance|Thriller,Kieran Culkin,English,USA,1993.0,R,5.5,466,http://www.imdb.com/title/tt0107711/?ref_=fn_tt_tt_1,tt0107711
2669,Flicka,20998709.0,15000000.0,Adventure|Drama|Family,Alison Lohman,English,USA,2006.0,PG,6.2,1000,http://www.imdb.com/title/tt0434215/?ref_=fn_tt_tt_1,tt0434215
2670,The Hills Have Eyes II,20801344.0,15000000.0,Horror,Jeff Kober,English,USA,2007.0,R,5.1,0,http://www.imdb.com/title/tt0800069/?ref_=fn_tt_tt_1,tt0800069
2671,Urban Legends: Final Cut,21468807.0,14000000.0,Horror|Mystery|Thriller,Loretta Devine,English,USA,2000.0,R,4.1,243,http://www.imdb.com/title/tt0192731/?ref_=fn_tt_tt_1,tt0192731
2672,Tuck Everlasting,19158074.0,15000000.0,Drama|Family|Fantasy|Romance,William Hurt,English,USA,2002.0,PG,6.7,0,http://www.imdb.com/title/tt0283084/?ref_=fn_tt_tt_1,tt0283084
2673,The Marine,18843314.0,20000000.0,Action|Drama|Thriller,Kelly Carlson,English,USA,2006.0,PG-13,4.7,0,http://www.imdb.com/title/tt0419946/?ref_=fn_tt_tt_1,tt0419946
2674,Keanu,20566327.0,15000000.0,Action|Comedy,Nia Long,English,USA,2016.0,R,6.4,0,http://www.imdb.com/title/tt4139124/?ref_=fn_tt_tt_1,tt4139124
2675,Country Strong,20218921.0,15000000.0,Drama|Music,Leighton Meester,English,Official site,2010.0,PG-13,6.3,0,http://www.imdb.com/title/tt1555064/?ref_=fn_tt_tt_1,tt1555064
2676,Disturbing Behavior,17411331.0,15000000.0,Horror|Mystery|Sci-Fi|Thriller,Bruce Greenwood,English,Australia,1998.0,R,5.5,673,http://www.imdb.com/title/tt0134619/?ref_=fn_tt_tt_1,tt0134619
2677,The Place Beyond the Pines,21383298.0,15000000.0,Crime|Drama|Thriller,Ryan Gosling,English,USA,2012.0,R,7.3,47000,http://www.imdb.com/title/tt1817273/?ref_=fn_tt_tt_1,tt1817273
2678,The November Man,24984868.0,15000000.0,Action|Crime|Thriller,Luke Bracey,English,USA,2014.0,R,6.3,0,http://www.imdb.com/title/tt2402157/?ref_=fn_tt_tt_1,tt2402157
2679,Eye of the Beholder,16459004.0,15000000.0,Drama|Mystery|Thriller,Jason Priestley,English,Canada,1999.0,R,4.9,327,http://www.imdb.com/title/tt0120662/?ref_=fn_tt_tt_1,tt0120662
2680,The Hurt Locker,15700000.0,15000000.0,Drama|History|Thriller|War,Jeremy Renner,English,USA,2008.0,R,7.6,16000,http://www.imdb.com/title/tt0887912/?ref_=fn_tt_tt_1,tt0887912
2681,Firestarter,15100000.0,15000000.0,Action|Horror|Sci-Fi|Thriller,Heather Locklear,English,USA,1984.0,R,6.0,0,http://www.imdb.com/title/tt0087262/?ref_=fn_tt_tt_1,tt0087262
2682,Killing Them Softly,14938570.0,15000000.0,Crime|Thriller,Brad Pitt,English,USA,2012.0,R,6.2,20000,http://www.imdb.com/title/tt1764234/?ref_=fn_tt_tt_1,tt1764234
2683,A Most Wanted Man,17237244.0,15000000.0,Crime|Drama|Thriller,Philip Seymour Hoffman,English,UK,2014.0,R,6.8,13000,http://www.imdb.com/title/tt1972571/?ref_=fn_tt_tt_1,tt1972571
2684,Freddy Got Fingered,14249005.0,15000000.0,Comedy,Rip Torn,English,USA,2001.0,R,4.5,0,http://www.imdb.com/title/tt0240515/?ref_=fn_tt_tt_1,tt0240515
2685,The Pirates Who Don't Do Anything: A VeggieTales Movie,12701880.0,15000000.0,Adventure|Animation|Comedy|Family,Yuri Lowenthal,English,USA,2008.0,G,5.7,175,http://www.imdb.com/title/tt0475998/?ref_=fn_tt_tt_1,tt0475998
2686,U2 3D,10353690.0,,Documentary|Music,Bono,English,USA,2007.0,G,8.4,116,http://www.imdb.com/title/tt0892375/?ref_=fn_tt_tt_1,tt0892375
2687,Highlander: Endgame,12801190.0,15000000.0,Action|Adventure|Fantasy|Sci-Fi,Christopher Lambert,English,USA,2000.0,R,4.6,356,http://www.imdb.com/title/tt0144964/?ref_=fn_tt_tt_1,tt0144964
2688,Idlewild,12549485.0,15000000.0,Crime|Drama|Musical|Romance,Cicely Tyson,English,USA,2006.0,R,6.2,489,http://www.imdb.com/title/tt0417225/?ref_=fn_tt_tt_1,tt0417225
2689,One Day,13766014.0,15000000.0,Drama|Romance,Anne Hathaway,English,USA,2011.0,PG-13,7.0,49000,http://www.imdb.com/title/tt1563738/?ref_=fn_tt_tt_1,tt1563738
2690,Whip It,13034417.0,15000000.0,Drama|Sport,Daniel Stern,English,USA,2009.0,PG-13,6.9,10000,http://www.imdb.com/title/tt1172233/?ref_=fn_tt_tt_1,tt1172233
2691,Knockaround Guys,11632420.0,,Crime|Drama|Thriller,Vin Diesel,English,USA,2001.0,R,6.1,566,http://www.imdb.com/title/tt0211465/?ref_=fn_tt_tt_1,tt0211465
2692,Confidence,12212417.0,15000000.0,Crime|Thriller,Louis Lombardi,English,USA,2003.0,R,6.7,622,http://www.imdb.com/title/tt0310910/?ref_=fn_tt_tt_1,tt0310910
2693,The Muse,11614236.0,15000000.0,Comedy,Jeff Bridges,English,USA,1999.0,PG-13,5.6,251,http://www.imdb.com/title/tt0164108/?ref_=fn_tt_tt_1,tt0164108
2694,De-Lovely,13337299.0,20000000.0,Biography|Drama|Music|Musical,Kevin McNally,English,USA,2004.0,PG-13,6.6,1000,http://www.imdb.com/title/tt0352277/?ref_=fn_tt_tt_1,tt0352277
2695,New York Stories,10763469.0,15000000.0,Comedy|Drama|Romance,Woody Allen,English,USA,1989.0,PG,6.4,877,http://www.imdb.com/title/tt0097965/?ref_=fn_tt_tt_1,tt0097965
2696,Barney's Great Adventure,11144518.0,15000000.0,Adventure|Family,Trevor Morgan,English,Canada,1998.0,G,2.8,436,http://www.imdb.com/title/tt0120598/?ref_=fn_tt_tt_1,tt0120598
2697,The Man with the Iron Fists,15608545.0,15000000.0,Action,Rick Yune,English,USA,2012.0,R,5.4,29000,http://www.imdb.com/title/tt1258972/?ref_=fn_tt_tt_1,tt1258972
2698,Home Fries,10443316.0,15000000.0,Comedy|Drama|Romance,Catherine O'Hara,English,USA,1998.0,PG-13,5.0,247,http://www.imdb.com/title/tt0119304/?ref_=fn_tt_tt_1,tt0119304
2699,Here on Earth,10494147.0,15000000.0,Drama|Romance,Bruce Greenwood,English,USA,2000.0,PG-13,5.1,648,http://www.imdb.com/title/tt0195778/?ref_=fn_tt_tt_1,tt0195778
2700,Brazil,9929000.0,15000000.0,Drama|Sci-Fi,Robert De Niro,English,UK,1985.0,R,8.0,16000,http://www.imdb.com/title/tt0088846/?ref_=fn_tt_tt_1,tt0088846
2701,Raise Your Voice,10411980.0,15000000.0,Family|Music|Romance,Oliver James,English,USA,2004.0,PG,5.9,1000,http://www.imdb.com/title/tt0361696/?ref_=fn_tt_tt_1,tt0361696
2703,The Big Lebowski,17439163.0,15000000.0,Comedy|Crime,Philip Seymour Hoffman,English,USA,1998.0,R,8.2,35000,http://www.imdb.com/title/tt0118715/?ref_=fn_tt_tt_1,tt0118715
2704,Black Snake Moan,9396487.0,15000000.0,Drama|Music,Justin Timberlake,English,USA,2006.0,R,7.0,0,http://www.imdb.com/title/tt0462200/?ref_=fn_tt_tt_1,tt0462200
2705,Dark Blue,9059588.0,15000000.0,Crime|Drama|Romance|Thriller,Khandi Alexander,English,USA,2002.0,R,6.6,455,http://www.imdb.com/title/tt0279331/?ref_=fn_tt_tt_1,tt0279331
2706,A Mighty Heart,9172810.0,16000000.0,Biography|Drama|History|Thriller|War,Angelina Jolie Pitt,English,USA,2007.0,R,6.7,923,http://www.imdb.com/title/tt0829459/?ref_=fn_tt_tt_1,tt0829459
2707,Whatever It Takes,8735529.0,15000000.0,Comedy|Drama|Romance,James Franco,English,USA,2000.0,PG-13,5.5,816,http://www.imdb.com/title/tt0202402/?ref_=fn_tt_tt_1,tt0202402
2708,Boat Trip,8586376.0,20000000.0,Comedy,Vivica A. Fox,English,USA,2002.0,R,4.9,1000,http://www.imdb.com/title/tt0285462/?ref_=fn_tt_tt_1,tt0285462
2709,The Importance of Being Earnest,8378141.0,15000000.0,Comedy|Drama|Romance,Colin Firth,English,UK,2002.0,PG,6.9,0,http://www.imdb.com/title/tt0278500/?ref_=fn_tt_tt_1,tt0278500
